function,count
"numpy.where(list[Union[Type[Union[numpy.float32, numpy.float64, numpy.int32]], str]])",1
"numpy.where(list[Union[Type[Union[numpy.float32, numpy.float64, numpy.int16, numpy.int32, numpy.int8]], str]])",1
numpy.isinf(numpy.float32),1
"numpy.where(list[Type[Union[numpy.float32, numpy.float64, numpy.int32]]])",1
Type[numpy.int8] == Type[numpy.object_],4
numpy.uint8 in dict,1
"numpy.where(list[Union[Type[numpy.int32], str]])",1
"numpy.array(list[Union[builtins.bool, int]], copy=numpy.dtype, dtype=builtins.bool)",2
Type[numpy.int8] == Type[numpy.float64],1
Type[numpy.int8] == Type[numpy.uint8],1
Type[numpy.int8] == Type[numpy.uint32],1
Type[numpy.int8] == Type[numpy.int8],1
Type[numpy.int16] == Type[numpy.float64],1
Type[numpy.int16] == Type[numpy.uint16],1
Type[numpy.int32] == Type[numpy.float64],1
Type[numpy.int32] == Type[numpy.uint32],1
Type[numpy.int32] == Type[numpy.int8],1
Type[numpy.int32] == Type[numpy.int16],1
Type[numpy.int32] == Type[numpy.int64],1
Type[numpy.int64] == Type[numpy.float64],1
numpy.ndarray.byteswap(numpy.ndarray),1
"numpy.where(list[Type[Union[numpy.float64, numpy.int16, numpy.int32, numpy.int8]]])",1
Type[numpy.int8] == Type[numpy.uint16],1
numpy.int8 > int,1
Type[numpy.int16] == Type[numpy.uint32],1
Type[numpy.int16] == Type[numpy.int8],2
Type[numpy.int16] == Type[numpy.int16],2
"Type[numpy.int32] in tuple[Type[numpy.float32], Type[numpy.float64]]",1
Type[numpy.int64] == Type[numpy.int8],1
Type[numpy.int64] == Type[numpy.int16],1
numpy.ndarray.newbyteorder(numpy.ndarray),1
"numpy.unique(ar=pandas.core.series.Series, return_inverse=builtins.bool)",1
numpy.array(pandas.io.stata.StataMissingValue),1
numpy.ndarray[numpy.ndarray] = pandas.io.stata.StataMissingValue,1
numpy.float32 == float,1
numpy.where(list[Type[numpy.float64]]),1
"numpy.putmask(numpy.ndarray, numpy.ndarray, datetime.datetime)",1
numpy.ndarray - datetime.datetime,1
numpy.<numpy.vectorize object at 0x7fa91cd0b880>(args=tuple[numpy.ndarray]),1
numpy.float16,1
"numpy.dtype in tuple[Type[numpy.float16], Type[numpy.float32]]",1
"numpy.dtype in tuple[Type[numpy.int8], Type[numpy.int16], Type[numpy.int32]]",1
"numpy.where(list[Type[Union[numpy.int16, numpy.int32, numpy.int8]]])",1
pandas.core.dtypes.dtypes.CategoricalDtype == Type[numpy.uint16],1
"numpy.where(list[Type[Union[numpy.int32, numpy.int8]]])",1
pandas.core.dtypes.dtypes.CategoricalDtype == Type[numpy.uint8],1
pandas.core.dtypes.dtypes.CategoricalDtype == Type[numpy.uint32],1
pandas.core.dtypes.dtypes.CategoricalDtype == Type[numpy.int8],1
pandas.core.dtypes.dtypes.CategoricalDtype == Type[numpy.int16],1
pandas.core.dtypes.dtypes.CategoricalDtype == Type[numpy.int64],1
"numpy.array(list[numpy.int64], dtype=Type[numpy.int32])",1
"numpy.array(numpy.ndarray, dtype=Type[numpy.int16])",1
"numpy.where(list[Type[Union[numpy.float32, numpy.int8]]])",1
"numpy.where(list[Union[Type[Union[numpy.float32, numpy.int32]], str]])",1
"numpy.where(list[Union[Type[numpy.float64], str]])",1
Type[numpy.complex128] == Type[numpy.object_],1
pandas.core.dtypes.dtypes.DatetimeTZDtype == Type[numpy.uint16],1
Type[pandas._liType[numpy.object_]s.tsliType[numpy.object_]s.timestamps.Timestamp] == Type[numpy.object_],1
numpy.finfo(dtype=Type[numpy.float64]),2
numpy.double,1
numpy.finfo.eps,2
numpy.finfo(dtype=Type[numpy.float32]),2
numpy.float32 / float,1
numpy.finfo.max,3
"numpy.ndarray[slilist[Union[float, numpy.float32, numpy.float64]]e[NoneType, NoneType, NoneType]] = list[Union[float, numpy.float32, numpy.float64]]",1
"numpy.ndarray[slilist[Union[float, numpy.float32]]e[NoneType, NoneType, NoneType]] = list[Union[float, numpy.float32]]",1
"numpy.where(list[Union[Type[Union[numpy.float32, numpy.float64, numpy.int16, numpy.int32, numpy.int8, numpy.uint8]], str]])",1
"numpy.where(list[Union[Type[numpy.uint8], str]])",1
"numpy.where(list[Type[Union[numpy.int32, numpy.uint8]]])",1
"numpy.where(list[Union[Type[Union[numpy.float64, numpy.int32, numpy.int8, numpy.uint8]], str]])",1
"numpy.where(list[Union[Type[Union[numpy.float64, numpy.int32, numpy.int8]], str]])",1
"numpy.zeros(tuple[int, int], dtype=Type[numpy.int8])",1
-numpy.float64,1
"numpy.empty(int, dtype=list[tuple[str, Type[builtins.object]]])",1
int -= numpy.int64,1
int += numpy.int64,1
numpy.int64 += numpy.int64,1
"numpy.ndarray[slilist[Union[int, pandas._libs.tslibs.timestamps.Timestamp, str]]e[NoneType, NoneType, NoneType]] = list[Union[int, pandas._libs.tslibs.timestamps.Timestamp, str]]",1
numpy.array(list[list[list[builtins.bool]]]),1
numpy.asarray(a=pandas.tests.io.formats.test_format.TestGenericArrayFormatter.test_2d_extension_type.<locals>.ExtTypeStub),1
"numpy.array(list[Union[int, pandas._libs.tslibs.nattype.NaTType]], dtype=Type[builtins.object])",1
"numpy.array(list[Union[datetime.datetime, pandas._libs.tslibs.nattype.NaTType]], dtype=str)",1
numpy.ediff1d,1
"numpy.empty_like(numpy.ndarray, dtype=Type[builtins.object])",1
numpy.size(a=numpy.ndarray),1
numpy.int64 > float,2
numpy.nanmin(a=numpy.ndarray),8
numpy.nanmax(a=numpy.ndarray),8
"numpy.asarray(a=numpy.ndarray, dtype=Type[builtins.float])",1
"numpy.array(numpy.ndarray, copy=Type[builtins.float], dtype=builtins.bool)",1
float > numpy.float64,1
"numpy.ndarray[slilist[Union[NoneType, pandas._libs.tslibs.nattype.NaTType, pandas._libs.tslibs.timestamps.Timestamp]]e[NoneType, NoneType, NoneType]] = list[Union[NoneType, pandas._libs.tslibs.nattype.NaTType, pandas._libs.tslibs.timestamps.Timestamp]]",1
numpy.unique(ar=list[str]),1
"numpy.asarray(a=list[tuple[str, int]])",1
"numpy.asarray(a=list[tuple[str, int]], dtype=NoneType)",1
"numpy.asarray(a=list[tuple[str, int]], dtype=Type[builtins.object])",1
"numpy.ndarray[slilist[pandas.core.arrays.integer.Int64Dtype]e[NoneType, NoneType, NoneType]] = list[pandas.core.arrays.integer.Int64Dtype]",1
"numpy.append(arr=numpy.ndarray, values=str)",2
"numpy.ndarray[slilist[Union[builtins.bool, tuple[int, int]]]e[NoneType, NoneType, NoneType]] = list[Union[builtins.bool, tuple[int, int]]]",1
"numpy.array(list[float], dtype=Type[numpy.float16])",1
"numpy.issubdtype(arg1=Type[numpy.datetime64], arg2=Type[numpy.integer])",1
"numpy.ndarray[slilist[list[Union[int, str]]]e[NoneType, NoneType, NoneType]] = list[list[Union[int, str]]]",1
"numpy.array(list[dict], dtype=Type[builtins.object])",1
Type[numpy.float64] == str,1
"numpy.ndarray[slilist[pandas.tests.io.json.test_pandas.TestPandasContainer.test_frame_nonprintable_bytes.<locals>.BinaryThing]e[NoneType, NoneType, NoneType]] = list[pandas.tests.io.json.test_pandas.TestPandasContainer.test_frame_nonprintable_bytes.<locals>.BinaryThing]",1
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.ndarray[slilist[Union[datetime.date, pandas._libs.tslibs.nattype.NaTType, str]]e[NoneType, NoneType, NoneType]] = list[Union[datetime.date, pandas._libs.tslibs.nattype.NaTType, str]]",1
"numpy.ndarray[slilist[Union[datetime.datetime, pandas._libs.tslibs.nattype.NaTType, str]]e[NoneType, NoneType, NoneType]] = list[Union[datetime.datetime, pandas._libs.tslibs.nattype.NaTType, str]]",1
"numpy.ndarray[slilist[Union[pandas._libs.tslibs.nattype.NaTType, pandas._libs.tslibs.timestamps.Timestamp, str]]e[NoneType, NoneType, NoneType]] = list[Union[pandas._libs.tslibs.nattype.NaTType, pandas._libs.tslibs.timestamps.Timestamp, str]]",1
str != numpy.int64,1
"numpy.ndarray[slilist[Union[datetime.timedelta, pandas._libs.tslibs.timestamps.Timestamp]]e[NoneType, NoneType, NoneType]] = list[Union[datetime.timedelta, pandas._libs.tslibs.timestamps.Timestamp]]",1
"numpy.ndarray[slilist[Union[pandas._libs.tslibs.nattype.NaTType, pandas._libs.tslibs.timedeltas.Timedelta, str]]e[NoneType, NoneType, NoneType]] = list[Union[pandas._libs.tslibs.nattype.NaTType, pandas._libs.tslibs.timedeltas.Timedelta, str]]",1
"numpy.ndarray[slilist[Union[datetime.timedelta, pandas._libs.tslibs.nattype.NaTType, str]]e[NoneType, NoneType, NoneType]] = list[Union[datetime.timedelta, pandas._libs.tslibs.nattype.NaTType, str]]",1
"numpy.ndarray[slilist[Union[datetime.timedelta, pandas._libs.tslibs.nattype.NaTType]]e[NoneType, NoneType, NoneType]] = list[Union[datetime.timedelta, pandas._libs.tslibs.nattype.NaTType]]",1
"numpy.ndarray[slilist[Union[builtins.object, int]]e[NoneType, NoneType, NoneType]] = list[Union[builtins.object, int]]",1
"numpy.ndarray[slilist[Union[builtins.complex, int, str]]e[NoneType, NoneType, NoneType]] = list[Union[builtins.complex, int, str]]",1
"numpy.ndarray[slilist[list[Union[NoneType, builtins.complex, float, float, int]]]e[NoneType, NoneType, NoneType]] = list[list[Union[NoneType, builtins.complex, float, float, int]]]",1
"numpy.prod(a=tuple[int, int, int, int])",1
"numpy.arange(int, dtype=Type[builtins.int])",1
numpy.iinfo(int_type=str),5
numpy.iinfo(int_type=Type[builtins.int]),2
numpy.finfo(dtype=str),2
numpy.float32 / int,1
numpy.array(list[list[list[list[list[list[int]]]]]]),1
"numpy.arange(float, float, int, dtype=Type[numpy.float32])",1
"numpy.array(list[Union[float, int]], dtype=Type[builtins.int])",1
pandas.core.series.Series == Type[numpy.int64],3
"numpy.asarray(a=list[Type[Union[builtins.float, builtins.int, builtins.object]]])",1
"numpy.asarray(a=list[Type[Union[builtins.float, builtins.object]]])",1
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str, str], dtype=Type[builtins.object])",1
"numpy.ndarray[slilist[list[Union[int, pandas._libs.tslibs.timestamps.Timestamp]]]e[NoneType, NoneType, NoneType]] = list[list[Union[int, pandas._libs.tslibs.timestamps.Timestamp]]]",1
"numpy.ndarray[slilist[pandas.core.arrays.categorical.Categorical]e[NoneType, NoneType, NoneType]] = list[pandas.core.arrays.categorical.Categorical]",1
"numpy.ndarray[slilist[Union[numpy.ndarray, pandas.core.arrays.categorical.Categorical]]e[NoneType, NoneType, NoneType]] = list[Union[numpy.ndarray, pandas.core.arrays.categorical.Categorical]]",1
"numpy.array(pandas.core.indexes.numeric.UInt64Index, copy=builtins.bool)",1
"numpy.asarray(a=tuple[int, tuple[str, str], tuple[str, str], tuple[str, str], tuple[str, str], tuple[str, str], tuple[str, str]], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[int, tuple[str, str], tuple[str, str], tuple[str, str], tuple[str, str], tuple[str, str]], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[int, int, tuple[str, str], tuple[str, str], tuple[str, str], tuple[str, str]], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[int, tuple[str, str], tuple[str, str]], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int], dtype=Type[builtins.object])",1
"numpy.array(list[Union[builtins.bool, float]], dtype=Type[builtins.object])",2
"numpy.asarray(a=tuple[int, str], dtype=Type[builtins.object])",1
"numpy.ndarray[slilist[Union[numpy.ndarray, pandas.core.indexes.datetimes.DatetimeIndex]]e[NoneType, NoneType, NoneType]] = list[Union[numpy.ndarray, pandas.core.indexes.datetimes.DatetimeIndex]]",1
"numpy.ndarray[tuple[slinumpy.datetime64e[int, int, NoneType]]] = numpy.datetime64",1
"numpy.array(tuple[datetime.datetime, datetime.datetime, datetime.datetime], copy=builtins.bool)",1
"numpy.asarray(a=tuple[tuple[str, str], tuple[str, str], str], dtype=Type[builtins.object])",1
"numpy.asarray(a=tuple[int, int, str, str], dtype=Type[builtins.object])",1
numpy.ndarray[int] = datetime.date,2
numpy.ndarray + str,1
"numpy.ndarray[slilist[list[Union[float, int]]]e[NoneType, NoneType, NoneType]] = list[list[Union[float, int]]]",1
"numpy.ndarray[slituple[str, str]e[NoneType, NoneType, NoneType]] = tuple[str, str]",1
"numpy.ndarray[tuple[numpy.ndarray, int]] = float",1
numpy.ndarray &= numpy.ndarray,2
numpy.ndarray & int,7
numpy.ndarray >> numpy.ndarray,1
numpy.ndarray &= int,1
numpy.ndarray << int,1
numpy.ndarray[str] = numpy.ndarray,6
"numpy.ndarray.view(numpy.ndarray, dtype=numpy.dtype)",2
"numpy.zeros(int, dtype=Type[numpy.uint8])",1
numpy.ndarray >>= numpy.ndarray,1
"numpy.frombuffer(builtins.bytes, dtype=Type[numpy.uint64])",1
builtins.bytes.rstrip(self=numpy.bytes_),1
"numpy.zeros(int, numpy.dtype)",1
"numpy.take(a=list[str], indices=list[int])",1
numpy.array(list[matplotlib.axes._subplots.AxesSubplot]),1
numpy.ndarray[int] = matplotlib.axes._subplots.AxesSubplot,3
"numpy.ndarray[slilist[matplotlib.axes._subplots.AxesSubplot]e[NoneType, NoneType, NoneType]] = list[matplotlib.axes._subplots.AxesSubplot]",1
Type[numpy.datetime64] in dict,1
"numpy.asarray(a=list[datetime.date], dtype=NoneType)",1
"numpy.asarray(a=list[datetime.datetime], dtype=NoneType)",1
"numpy.zeros(int, dtype=list[tuple[str, Union[Type[Union[builtins.bool, builtins.int]], str]]])",2
"numpy.zeros(int, dtype=list[tuple[str, Union[Type[Union[builtins.bool, numpy.int64]], str]]])",1
numpy.nonzero(a=pandas.core.indexes.numeric.Int64Index),1
numpy.ndarray[str] = builtins.bool,2
"numpy.compress(a=numpy.ndarray, condition=numpy.ndarray)",4
numpy.ndarray[str] = str,1
numpy.ceil(numpy.float64),1
"numpy.arange(int, int, float)",3
numpy.ndarray - float,1
"numpy.ndarray[slilist[pandas.core.arrays.integer.UInt32Dtype]e[NoneType, NoneType, NoneType]] = list[pandas.core.arrays.integer.UInt32Dtype]",1
numpy.ravel(a=pandas.core.series.Series),1
"numpy.histogram(a=numpy.ndarray, bins=NoneType, range=int)",1
numpy.histogram,1
numpy.ravel(a=pandas.core.frame.DataFrame),1
numpy.ma.core.array(data=numpy.ndarray),1
"numpy.ma.core.masked_where(a=numpy.ma.core.MaskedArray, condition=numpy.ndarray)",1
numpy.nanmin,2
numpy.nanmax,2
numpy.float64 >= numpy.float64,5
"numpy.ndarray[tuple[list[int], list[int]]]",2
numpy.ma.core.MaskedArray.mask,2
*numpy.void,1
numpy.bytes_,1
"builtins.bytes.decode(encoding=str, self=numpy.bytes_)",1
numpy.float64 >= numpy.int64,2
"numpy.random.mtrand.RandomState.normal(numpy.random.mtrand.RandomState, int, int, int)",1
"numpy.array(tuple[float, float, float, float])",1
numpy.int64 - numpy.float64,1
"numpy.linspace(num=int, start=numpy.float64, stop=numpy.float64)",1
numpy.int64 + numpy.float64,2
"numpy.random.mtrand.RandomState.rand(numpy.random.mtrand.RandomState, int, int, int)",1
numpy.array(list[matplotlib.axes._axes.Axes]),1
"numpy.arange(float, int, float)",1
"numpy.random.mtrand.RandomState.normal(numpy.random.mtrand.RandomState, int, int, size=int)",2
"numpy.random.mtrand.RandomState.set_state(numpy.random.mtrand.RandomState, tuple[str, numpy.ndarray, int, int, float])",1
numpy.ndarray * numpy.float64,1
numpy.ndim(a=list[NoneType]),1
"numpy.asarray(a=list[Union[NoneType, datetime.datetime]])",1
"numpy.ndim(a=list[Union[NoneType, datetime.datetime]])",1
numpy.asarray(a=list[NoneType]),1
"numpy.array(list[NoneType], copy=numpy.dtype, dtype=builtins.bool)",1
"numpy.array(list[Union[NoneType, datetime.datetime]], copy=builtins.bool)",1
numpy.builtins.boolool_ == builtins.bool,3
"numpy.maximum(pandas.core.series.Series, pandas.core.series.Series)",1
numpy.amin(a=pandas.core.indexes.timedeltas.TimedeltaIndex),1
numpy.amax(a=pandas.core.indexes.timedeltas.TimedeltaIndex),1
"numpy.amin(a=pandas.core.indexes.timedeltas.TimedeltaIndex, out=int)",1
"numpy.amax(a=pandas.core.indexes.timedeltas.TimedeltaIndex, out=int)",1
