function,count
numpy.isreal(x=dask.array.core.Array),1
numpy.iscomplex(x=dask.array.core.Array),1
numpy.real(val=dask.array.core.Array),1
numpy.imag(val=dask.array.core.Array),1
numpy.frexp,1
numpy.empty_like,1
numpy.frexp(dask.array.core.Array),1
"numpy.empty_like(numpy.ndarray, dtype=numpy.dtype, shape=tuple[int, int])",1
numpy.modf,1
numpy.modf(dask.array.core.Array),1
"numpy.ndarray.clip(numpy.ndarray, int)",1
"numpy.clip(a=numpy.ndarray, a_max=NoneType, a_min=int)",2
numpy.ndarray.clip,4
"numpy.clip(a=numpy.ndarray, a_max=int, a_min=NoneType)",1
numpy.ndarray * builtins.complex,1
numpy.angle(z=numpy.ndarray),1
numpy.isposinf(x=numpy.ndarray),1
"numpy.equal(float, numpy.ndarray)",2
numpy.i0(x=numpy.ndarray),1
numpy.sinc(x=numpy.ndarray),2
numpy.nan_to_num(x=numpy.ndarray),1
"numpy.frompyfunc(builtins.builtin_function_or_method, int, int)",2
"numpy.random.mtrand.RandomState.normal(numpy.random.mtrand.RandomState, int, int, size=tuple[int, int])",1
"numpy.? (vectorized)(numpy.ndarray, numpy.ndarray)",2
"numpy.? (vectorized)(numpy.ndarray, int)",2
numpy.sin,1
numpy.negative,1
"numpy.ufunc.outer(numpy.ufunc, dask.array.core.Array, dask.array.core.Array)",2
"numpy.sin(dask.array.core.Array, out=dask.array.core.Array)",1
"numpy.add(dask.array.core.Array, int, out=dask.array.core.Array)",1
"numpy.ufunc.reduce(numpy.ufunc, dask.array.core.Array)",1
"numpy.empty(int, dtype=numpy.dtype)",1
"numpy.add(dask.array.core.Array, int, out=numpy.ndarray)",1
"numpy.log(dask.array.core.Array, out=dask.array.core.Array)",1
"numpy.divmod(numpy.ndarray, float)",1
"numpy.divmod(numpy.ndarray, numpy.ndarray)",1
"numpy.int16[tuple[builtins.ellipsis, NoneType, NoneType]]",1
numpy.isscalar(element=xarray.core.dataarray.DataArray),3
